Polychromatic Geometric MTF

File : C:\Users\tlian\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 12/25/2018


Data for 0.6000 µm.
Spatial Frequency units are cycles per mm.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.000000	    1.000000	    1.000000
         5.000000	    0.975862	    0.975862
        10.000000	    0.934436	    0.934436
        15.000000	    0.877193	    0.877193
        20.000000	    0.810364	    0.810364
        25.000000	    0.738693	    0.738693
        30.000000	    0.667599	    0.667599
        35.000000	    0.601503	    0.601503
        40.000000	    0.543636	    0.543636
        45.000000	    0.495725	    0.495725
        50.000000	    0.457991	    0.457991
        55.000000	    0.429360	    0.429360
        60.000000	    0.407835	    0.407835
        65.000000	    0.390941	    0.390941
        70.000000	    0.376202	    0.376202
        75.000000	    0.361536	    0.361536
        80.000000	    0.345516	    0.345516
        85.000000	    0.327475	    0.327475
        90.000000	    0.307468	    0.307468
        95.000000	    0.286101	    0.286101
       100.000000	    0.264306	    0.264306
       105.000000	    0.243078	    0.243078
       110.000000	    0.223247	    0.223247
       115.000000	    0.205336	    0.205336
       120.000000	    0.189495	    0.189495
       125.000000	    0.175530	    0.175530
       130.000000	    0.162998	    0.162998
       135.000000	    0.151340	    0.151340
       140.000000	    0.140026	    0.140026
       145.000000	    0.128668	    0.128668
       150.000000	    0.117087	    0.117087
       155.000000	    0.105324	    0.105324
       160.000000	    0.093601	    0.093601
       165.000000	    0.082253	    0.082253
       170.000000	    0.071629	    0.071629
       175.000000	    0.062017	    0.062017
       180.000000	    0.053581	    0.053581
       185.000000	    0.046341	    0.046341
       190.000000	    0.040180	    0.040180
       195.000000	    0.034886	    0.034886
       200.000000	    0.030208	    0.030208
       205.000000	    0.025913	    0.025913
       210.000000	    0.021833	    0.021833
       215.000000	    0.017893	    0.017893
       220.000000	    0.014106	    0.014106
       225.000000	    0.010559	    0.010559
       230.000000	    0.007379	    0.007379
       235.000000	    0.004678	    0.004678
       240.000000	    0.002581	    0.002581
       245.000000	    0.000992	    0.000992
       250.000000	    0.000163	    0.000163
       255.000000	    0.000409	    0.000409
       260.000000	    0.000561	    0.000561
       265.000000	    0.000499	    0.000499
       270.000000	    0.000353	    0.000353
       275.000000	    0.000183	    0.000183
       280.000000	    0.000061	    0.000061
       285.000000	    0.000075	    0.000075
       290.000000	    0.000222	    0.000222
       295.000000	    0.000440	    0.000440
       300.000000	    0.000762	    0.000762
       305.000000	    0.001219	    0.001219
       310.000000	    0.001800	    0.001800
       315.000000	    0.002475	    0.002475
       320.000000	    0.003193	    0.003193
       325.000000	    0.003895	    0.003895
       330.000000	    0.004527	    0.004527
       335.000000	    0.005049	    0.005049
       340.000000	    0.005443	    0.005443
       345.000000	    0.005704	    0.005704
       350.000000	    0.005855	    0.005855

