Polychromatic Huygens MTFFile : C:\Users\tlian\Documents\Zemax\Samples\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 8/30/2018


Data for 0.4700 to 0.6500 µm.
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         8.400000	    0.000018	    0.000018
         8.450000	    0.000170	    0.000170
         8.500000	    0.000264	    0.000264
         8.550000	    0.000138	    0.000138
         8.600000	    0.000008	    0.000008
         8.650000	    0.000092	    0.000092
         8.700000	    0.000240	    0.000240
         8.750000	    0.000200	    0.000200
         8.800000	    0.000044	    0.000044
         8.850000	    0.000034	    0.000034
         8.900000	    0.000183	    0.000183
         8.950000	    0.000236	    0.000236
         9.000000	    0.000102	    0.000102
         9.050000	    0.000007	    0.000007
         9.100000	    0.000114	    0.000114
         9.150000	    0.000235	    0.000235
         9.200000	    0.000162	    0.000162
         9.250000	    0.000024	    0.000024
         9.300000	    0.000052	    0.000052
         9.350000	    0.000194	    0.000194
         9.400000	    0.000208	    0.000208
         9.450000	    0.000070	    0.000070
         9.500000	    0.000013	    0.000013
         9.550000	    0.000134	    0.000134
         9.600000	    0.000225	    0.000225
         9.650000	    0.000128	    0.000128
         9.700000	    0.000011	    0.000011
         9.750000	    0.000072	    0.000072
         9.800000	    0.000202	    0.000202
         9.850000	    0.000180	    0.000180
         9.900000	    0.000045	    0.000045
         9.950000	    0.000024	    0.000024
        10.000000	    0.000151	    0.000151
        10.050000	    0.000209	    0.000209
        10.100000	    0.000097	    0.000097
        10.150000	    0.000006	    0.000006
        10.200000	    0.000092	    0.000092
        10.250000	    0.000204	    0.000204
        10.300000	    0.000151	    0.000151
        10.350000	    0.000026	    0.000026
        10.400000	    0.000039	    0.000039
        10.450000	    0.000165	    0.000165
        10.500000	    0.000190	    0.000190
        10.550000	    0.000070	    0.000070
        10.600000	    0.000009	    0.000009
        10.650000	    0.000111	    0.000111
        10.700000	    0.000200	    0.000200
        10.750000	    0.000123	    0.000123
        10.800000	    0.000013	    0.000013
        10.850000	    0.000057	    0.000057
        10.900000	    0.000176	    0.000176
        10.950000	    0.000168	    0.000168
        11.000000	    0.000047	    0.000047
        11.050000	    0.000017	    0.000017
        11.100000	    0.000129	    0.000129
        11.150000	    0.000191	    0.000191
        11.200000	    0.000096	    0.000096
        11.250000	    0.000006	    0.000006
        11.300000	    0.000075	    0.000075
        11.350000	    0.000181	    0.000181
        11.400000	    0.000144	    0.000144
        11.450000	    0.000028	    0.000028
        11.500000	    0.000030	    0.000030
        11.550000	    0.000143	    0.000143
        11.600000	    0.000177	    0.000177
        11.650000	    0.000071	    0.000071
        11.700000	    0.000006	    0.000006
        11.750000	    0.000093	    0.000093
        11.800000	    0.000182	    0.000182
        11.850000	    0.000119	    0.000119
        11.900000	    0.000015	    0.000015
        11.950000	    0.000045	    0.000045
        12.000000	    0.000155	    0.000155
        12.050000	    0.000159	    0.000159
        12.100000	    0.000049	    0.000049
        12.150000	    0.000012	    0.000012
        12.200000	    0.000110	    0.000110
        12.250000	    0.000176	    0.000176
        12.300000	    0.000095	    0.000095
        12.350000	    0.000007	    0.000007
        12.400000	    0.000062	    0.000062
        12.450000	    0.000163	    0.000163
        12.500000	    0.000138	    0.000138
        12.550000	    0.000031	    0.000031
        12.600000	    0.000022	    0.000022
        12.650000	    0.000126	    0.000126
        12.700000	    0.000166	    0.000166
        12.750000	    0.000073	    0.000073
        12.800000	    0.000004	    0.000004
        12.850000	    0.000079	    0.000079
        12.900000	    0.000166	    0.000166
        12.950000	    0.000117	    0.000117
        13.000000	    0.000017	    0.000017
        13.050000	    0.000035	    0.000035
        13.100000	    0.000138	    0.000138
        13.150000	    0.000151	    0.000151
        13.200000	    0.000052	    0.000052
        13.250000	    0.000008	    0.000008
        13.300000	    0.000095	    0.000095
        13.350000	    0.000164	    0.000164
        13.400000	    0.000095	    0.000095
        13.450000	    0.000008	    0.000008
        13.500000	    0.000050	    0.000050
        13.550000	    0.000147	    0.000147
        13.600000	    0.000134	    0.000134
        13.650000	    0.000034	    0.000034
        13.700000	    0.000016	    0.000016
        13.750000	    0.000110	    0.000110
        13.800000	    0.000157	    0.000157
        13.850000	    0.000074	    0.000074
        13.900000	    0.000004	    0.000004
        13.950000	    0.000067	    0.000067
        14.000000	    0.000153	    0.000153
        14.050000	    0.000115	    0.000115
        14.100000	    0.000020	    0.000020
        14.150000	    0.000028	    0.000028
        14.200000	    0.000124	    0.000124
        14.250000	    0.000145	    0.000145
        14.300000	    0.000055	    0.000055
        14.350000	    0.000005	    0.000005
        14.400000	    0.000082	    0.000082
        14.450000	    0.000153	    0.000153
        14.500000	    0.000096	    0.000096
