Polychromatic Diffraction MTF

File : C:\Users\tlian\Documents\Zemax\Samples\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 7/15/2018


Data for 0.4700 to 0.6500 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         8.350000	    0.000170	    0.000170
         8.400000	    0.000271	    0.000271
         8.450000	    0.000270	    0.000270
         8.500000	    0.000167	    0.000167
         8.550000	    0.000060	    0.000060
         8.600000	    0.000139	    0.000139
         8.650000	    0.000353	    0.000353
         8.700000	    0.000427	    0.000427
         8.750000	    0.000359	    0.000359
         8.800000	    0.000261	    0.000261
         8.850000	    0.000157	    0.000157
         8.900000	    0.000065	    0.000065
         8.950000	    0.000022	    0.000022
         9.000000	    0.000016	    0.000016
         9.050000	    0.000006	    0.000006
         9.100000	    0.000002	    0.000002
         9.150000	    0.000021	    0.000021
         9.200000	    0.000035	    0.000035
         9.250000	    0.000030	    0.000030
         9.300000	    0.000021	    0.000021
         9.350000	    0.000015	    0.000015
         9.400000	    0.000011	    0.000011
         9.450000	    0.000008	    0.000008
         9.500000	    0.000007	    0.000007
         9.550000	    0.000024	    0.000024
         9.600000	    0.000048	    0.000048
         9.650000	    0.000035	    0.000035
         9.700000	    0.000005	    0.000005
         9.750000	    0.000000	    0.000000
         9.800000	    0.000003	    0.000003
         9.850000	    0.000001	    0.000001
         9.900000	    0.000000	    0.000000
         9.950000	    0.000000	    0.000000
        10.000000	    0.000000	    0.000000
        10.050000	    0.000000	    0.000000
        10.100000	    0.000000	    0.000000
        10.150000	    0.000000	    0.000000
        10.200000	    0.000000	    0.000000
        10.250000	    0.000000	    0.000000
        10.300000	    0.000000	    0.000000
        10.350000	    0.000000	    0.000000
        10.400000	    0.000000	    0.000000
        10.450000	    0.000000	    0.000000
        10.500000	    0.000000	    0.000000
        10.550000	    0.000000	    0.000000
        10.600000	    0.000000	    0.000000
        10.650000	    0.000000	    0.000000
        10.700000	    0.000000	    0.000000
        10.750000	    0.000000	    0.000000
        10.800000	    0.000000	    0.000000
        10.850000	    0.000000	    0.000000
        10.900000	    0.000000	    0.000000
        10.950000	    0.000000	    0.000000
        11.000000	    0.000000	    0.000000

