Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.336000	    0.882594	    0.882594
         0.338000	    0.881691	    0.881691
         0.340000	    0.880787	    0.880787
         0.342000	    0.879882	    0.879882
         0.344000	    0.878975	    0.878975
         0.346000	    0.878068	    0.878068
         0.348000	    0.877159	    0.877159
         0.350000	    0.876249	    0.876249
         0.352000	    0.875337	    0.875337
         0.354000	    0.874425	    0.874425
         0.356000	    0.873511	    0.873511
         0.358000	    0.872597	    0.872597
         0.360000	    0.871681	    0.871681
         0.362000	    0.870764	    0.870764
         0.364000	    0.869846	    0.869846
         0.366000	    0.868926	    0.868926
         0.368000	    0.868006	    0.868006
         0.370000	    0.867085	    0.867085
         0.372000	    0.866162	    0.866162
         0.374000	    0.865239	    0.865239
         0.376000	    0.864314	    0.864314
         0.378000	    0.863389	    0.863389
         0.380000	    0.862462	    0.862462
         0.382000	    0.861535	    0.861535
         0.384000	    0.860606	    0.860606
         0.386000	    0.859677	    0.859677
         0.388000	    0.858746	    0.858746
         0.390000	    0.857815	    0.857815
         0.392000	    0.856882	    0.856882
         0.394000	    0.855949	    0.855949
         0.396000	    0.855015	    0.855015
         0.398000	    0.854079	    0.854079
         0.400000	    0.853143	    0.853143
         0.402000	    0.852206	    0.852206
         0.404000	    0.851268	    0.851268
         0.406000	    0.850330	    0.850330
         0.408000	    0.849390	    0.849390
         0.410000	    0.848449	    0.848449
         0.412000	    0.847508	    0.847508
         0.414000	    0.846566	    0.846566
         0.416000	    0.845624	    0.845624
         0.418000	    0.844680	    0.844680
         0.420000	    0.843736	    0.843736
         0.422000	    0.842791	    0.842791
         0.424000	    0.841845	    0.841845
         0.426000	    0.840898	    0.840898
         0.428000	    0.839951	    0.839951
         0.430000	    0.839003	    0.839003
         0.432000	    0.838054	    0.838054
         0.434000	    0.837104	    0.837104
         0.436000	    0.836154	    0.836154
         0.438000	    0.835202	    0.835202
         0.440000	    0.834251	    0.834251
         0.442000	    0.833298	    0.833298
         0.444000	    0.832345	    0.832345
         0.446000	    0.831391	    0.831391
         0.448000	    0.830436	    0.830436
         0.450000	    0.829480	    0.829480
         0.452000	    0.828524	    0.828524
         0.454000	    0.827568	    0.827568
         0.456000	    0.826610	    0.826610
         0.458000	    0.825652	    0.825652
         0.460000	    0.824694	    0.824694
         0.462000	    0.823734	    0.823734
         0.464000	    0.822774	    0.822774
         0.466000	    0.821814	    0.821814
         0.468000	    0.820853	    0.820853
         0.470000	    0.819891	    0.819891
         0.472000	    0.818929	    0.818929
         0.474000	    0.817966	    0.817966
         0.476000	    0.817002	    0.817002
         0.478000	    0.816038	    0.816038
         0.480000	    0.815073	    0.815073
         0.482000	    0.814108	    0.814108
         0.484000	    0.813142	    0.813142
         0.486000	    0.812176	    0.812176
