Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/16/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.336000	    0.882562	    0.882562
         0.338000	    0.881649	    0.881649
         0.340000	    0.880735	    0.880735
         0.342000	    0.879819	    0.879819
         0.344000	    0.878902	    0.878902
         0.346000	    0.877983	    0.877983
         0.348000	    0.877063	    0.877063
         0.350000	    0.876142	    0.876142
         0.352000	    0.875220	    0.875220
         0.354000	    0.874296	    0.874296
         0.356000	    0.873370	    0.873370
         0.358000	    0.872444	    0.872444
         0.360000	    0.871516	    0.871516
         0.362000	    0.870586	    0.870586
         0.364000	    0.869656	    0.869656
         0.366000	    0.868724	    0.868724
         0.368000	    0.867791	    0.867791
         0.370000	    0.866856	    0.866856
         0.372000	    0.865921	    0.865921
         0.374000	    0.864984	    0.864984
         0.376000	    0.864046	    0.864046
         0.378000	    0.863107	    0.863107
         0.380000	    0.862166	    0.862166
         0.382000	    0.861224	    0.861224
         0.384000	    0.860281	    0.860281
         0.386000	    0.859337	    0.859337
         0.388000	    0.858392	    0.858392
         0.390000	    0.857446	    0.857446
         0.392000	    0.856498	    0.856498
         0.394000	    0.855550	    0.855550
         0.396000	    0.854600	    0.854600
         0.398000	    0.853649	    0.853649
         0.400000	    0.852697	    0.852697
         0.402000	    0.851744	    0.851744
         0.404000	    0.850790	    0.850790
         0.406000	    0.849834	    0.849834
         0.408000	    0.848878	    0.848878
         0.410000	    0.847921	    0.847921
         0.412000	    0.846962	    0.846962
         0.414000	    0.846003	    0.846003
         0.416000	    0.845043	    0.845043
         0.418000	    0.844082	    0.844082
         0.420000	    0.843120	    0.843120
         0.422000	    0.842157	    0.842157
         0.424000	    0.841193	    0.841193
         0.426000	    0.840228	    0.840228
         0.428000	    0.839262	    0.839262
         0.430000	    0.838295	    0.838295
         0.432000	    0.837327	    0.837327
         0.434000	    0.836358	    0.836358
         0.436000	    0.835388	    0.835388
         0.438000	    0.834418	    0.834418
         0.440000	    0.833446	    0.833446
         0.442000	    0.832473	    0.832473
         0.444000	    0.831500	    0.831500
         0.446000	    0.830526	    0.830526
         0.448000	    0.829550	    0.829550
         0.450000	    0.828574	    0.828574
         0.452000	    0.827597	    0.827597
         0.454000	    0.826620	    0.826620
         0.456000	    0.825641	    0.825641
         0.458000	    0.824661	    0.824661
         0.460000	    0.823681	    0.823681
         0.462000	    0.822700	    0.822700
         0.464000	    0.821718	    0.821718
         0.466000	    0.820735	    0.820735
         0.468000	    0.819752	    0.819752
         0.470000	    0.818767	    0.818767
         0.472000	    0.817782	    0.817782
         0.474000	    0.816796	    0.816796
         0.476000	    0.815810	    0.815810
         0.478000	    0.814822	    0.814822
         0.480000	    0.813834	    0.813834
         0.482000	    0.812845	    0.812845
         0.484000	    0.811856	    0.811856
         0.486000	    0.810865	    0.810865
         0.488000	    0.809874	    0.809874
         0.490000	    0.808882	    0.808882
         0.492000	    0.807890	    0.807890
         0.494000	    0.806897	    0.806897
         0.496000	    0.805903	    0.805903
         0.498000	    0.804908	    0.804908
         0.500000	    0.803913	    0.803913
         0.502000	    0.802917	    0.802917
         0.504000	    0.801920	    0.801920
         0.506000	    0.800923	    0.800923
         0.508000	    0.799925	    0.799925
         0.510000	    0.798926	    0.798926
         0.512000	    0.797927	    0.797927
         0.514000	    0.796927	    0.796927
         0.516000	    0.795927	    0.795927
         0.518000	    0.794926	    0.794926
         0.520000	    0.793925	    0.793925
         0.522000	    0.792923	    0.792923
         0.524000	    0.791920	    0.791920
         0.526000	    0.790917	    0.790917
         0.528000	    0.789913	    0.789913
         0.530000	    0.788909	    0.788909
         0.532000	    0.787904	    0.787904
         0.534000	    0.786899	    0.786899
         0.536000	    0.785893	    0.785893
         0.538000	    0.784887	    0.784887
         0.540000	    0.783880	    0.783880
         0.542000	    0.782872	    0.782872
         0.544000	    0.781864	    0.781864
         0.546000	    0.780855	    0.780855
         0.548000	    0.779846	    0.779846
         0.550000	    0.778836	    0.778836
         0.552000	    0.777826	    0.777826
         0.554000	    0.776816	    0.776816
         0.556000	    0.775804	    0.775804
         0.558000	    0.774793	    0.774793
         0.560000	    0.773781	    0.773781
         0.562000	    0.772768	    0.772768
         0.564000	    0.771755	    0.771755
         0.566000	    0.770742	    0.770742
         0.568000	    0.769728	    0.769728
         0.570000	    0.768713	    0.768713
         0.572000	    0.767698	    0.767698
         0.574000	    0.766683	    0.766683
         0.576000	    0.765667	    0.765667
         0.578000	    0.764651	    0.764651
         0.580000	    0.763635	    0.763635
         0.582000	    0.762618	    0.762618
         0.584000	    0.761600	    0.761600
         0.586000	    0.760582	    0.760582
         0.588000	    0.759564	    0.759564
         0.590000	    0.758546	    0.758546
         0.592000	    0.757527	    0.757527
         0.594000	    0.756507	    0.756507
         0.596000	    0.755488	    0.755488
         0.598000	    0.754467	    0.754467
         0.600000	    0.753447	    0.753447
         0.602000	    0.752426	    0.752426
         0.604000	    0.751405	    0.751405
         0.606000	    0.750383	    0.750383
         0.608000	    0.749362	    0.749362
         0.610000	    0.748340	    0.748340
         0.612000	    0.747317	    0.747317
         0.614000	    0.746295	    0.746295
         0.616000	    0.745272	    0.745272
         0.618000	    0.744249	    0.744249
         0.620000	    0.743226	    0.743226
         0.622000	    0.742202	    0.742202
         0.624000	    0.741178	    0.741178
         0.626000	    0.740154	    0.740154
         0.628000	    0.739129	    0.739129
         0.630000	    0.738104	    0.738104
         0.632000	    0.737079	    0.737079
         0.634000	    0.736054	    0.736054
         0.636000	    0.735028	    0.735028
         0.638000	    0.734002	    0.734002
         0.640000	    0.732976	    0.732976
         0.642000	    0.731949	    0.731949
         0.644000	    0.730923	    0.730923
         0.646000	    0.729896	    0.729896
         0.648000	    0.728869	    0.728869
         0.650000	    0.727841	    0.727841
         0.652000	    0.726814	    0.726814
         0.654000	    0.725786	    0.725786
         0.656000	    0.724758	    0.724758
         0.658000	    0.723729	    0.723729
         0.660000	    0.722701	    0.722701
         0.662000	    0.721672	    0.721672
         0.664000	    0.720643	    0.720643
         0.666000	    0.719614	    0.719614
         0.668000	    0.718585	    0.718585
         0.670000	    0.717556	    0.717556
         0.672000	    0.716526	    0.716526
         0.674000	    0.715497	    0.715497
         0.676000	    0.714467	    0.714467
         0.678000	    0.713437	    0.713437
         0.680000	    0.712407	    0.712407
         0.682000	    0.711376	    0.711376
         0.684000	    0.710346	    0.710346
         0.686000	    0.709315	    0.709315
         0.688000	    0.708285	    0.708285
         0.690000	    0.707254	    0.707254
         0.692000	    0.706224	    0.706224
         0.694000	    0.705193	    0.705193
         0.696000	    0.704162	    0.704162
         0.698000	    0.703131	    0.703131
         0.700000	    0.702100	    0.702100
         0.702000	    0.701069	    0.701069
         0.704000	    0.700038	    0.700038
         0.706000	    0.699006	    0.699006
         0.708000	    0.697975	    0.697975
         0.710000	    0.696943	    0.696943
         0.712000	    0.695912	    0.695912
         0.714000	    0.694880	    0.694880
         0.716000	    0.693848	    0.693848
         0.718000	    0.692817	    0.692817
         0.720000	    0.691785	    0.691785
         0.722000	    0.690753	    0.690753
         0.724000	    0.689721	    0.689721
         0.726000	    0.688689	    0.688689
         0.728000	    0.687657	    0.687657
         0.730000	    0.686625	    0.686625
         0.732000	    0.685593	    0.685593
         0.734000	    0.684561	    0.684561
         0.736000	    0.683529	    0.683529
         0.738000	    0.682497	    0.682497
         0.740000	    0.681465	    0.681465
         0.742000	    0.680433	    0.680433
         0.744000	    0.679401	    0.679401
         0.746000	    0.678368	    0.678368
         0.748000	    0.677336	    0.677336
         0.750000	    0.676304	    0.676304
         0.752000	    0.675272	    0.675272
