Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/11/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         3.360000	    0.094065	    0.094065
         3.380000	    0.094947	    0.094947
         3.400000	    0.095878	    0.095878
         3.420000	    0.096850	    0.096850
         3.440000	    0.097858	    0.097858
         3.460000	    0.098897	    0.098897
         3.480000	    0.099988	    0.099988
         3.500000	    0.101134	    0.101134
         3.520000	    0.102311	    0.102311
         3.540000	    0.103534	    0.103534
         3.560000	    0.104809	    0.104809
         3.580000	    0.106115	    0.106115
         3.600000	    0.107447	    0.107447
         3.620000	    0.108808	    0.108808
         3.640000	    0.110197	    0.110197
         3.660000	    0.111627	    0.111627
         3.680000	    0.113097	    0.113097
         3.700000	    0.114589	    0.114589
         3.720000	    0.116095	    0.116095
         3.740000	    0.117621	    0.117621
         3.760000	    0.119177	    0.119177
         3.780000	    0.120760	    0.120760
         3.800000	    0.122365	    0.122365
         3.820000	    0.123994	    0.123994
         3.840000	    0.125645	    0.125645
         3.860000	    0.127311	    0.127311
         3.880000	    0.128984	    0.128984
         3.900000	    0.130654	    0.130654
         3.920000	    0.132326	    0.132326
         3.940000	    0.134020	    0.134020
         3.960000	    0.135721	    0.135721
         3.980000	    0.137414	    0.137414
         4.000000	    0.139120	    0.139120
         4.020000	    0.140829	    0.140829
         4.040000	    0.142520	    0.142520
         4.060000	    0.144193	    0.144193
         4.080000	    0.145849	    0.145849
         4.100000	    0.147490	    0.147490
         4.120000	    0.149122	    0.149122
         4.140000	    0.150738	    0.150738
         4.160000	    0.152328	    0.152328
         4.180000	    0.153901	    0.153901
         4.200000	    0.155447	    0.155447
         4.220000	    0.156950	    0.156950
         4.240000	    0.158403	    0.158403
         4.260000	    0.159818	    0.159818
         4.280000	    0.161204	    0.161204
         4.300000	    0.162542	    0.162542
         4.320000	    0.163834	    0.163834
         4.340000	    0.165089	    0.165089
         4.360000	    0.166285	    0.166285
         4.380000	    0.167425	    0.167425
         4.400000	    0.168522	    0.168522
         4.420000	    0.169551	    0.169551
         4.440000	    0.170513	    0.170513
         4.460000	    0.171424	    0.171424
         4.480000	    0.172263	    0.172263
         4.500000	    0.173017	    0.173017
         4.520000	    0.173688	    0.173688
         4.540000	    0.174278	    0.174278
         4.560000	    0.174791	    0.174791
         4.580000	    0.175231	    0.175231
         4.600000	    0.175589	    0.175589
         4.620000	    0.175862	    0.175862
         4.640000	    0.176052	    0.176052
         4.660000	    0.176159	    0.176159
         4.680000	    0.176179	    0.176179
         4.700000	    0.176106	    0.176106
         4.720000	    0.175949	    0.175949
         4.740000	    0.175705	    0.175705
         4.760000	    0.175362	    0.175362
         4.780000	    0.174934	    0.174934
         4.800000	    0.174421	    0.174421
         4.820000	    0.173804	    0.173804
         4.840000	    0.173102	    0.173102
         4.860000	    0.172319	    0.172319
         4.880000	    0.171432	    0.171432
         4.900000	    0.170460	    0.170460
         4.920000	    0.169409	    0.169409
         4.940000	    0.168260	    0.168260
         4.960000	    0.167027	    0.167027
         4.980000	    0.165719	    0.165719
         5.000000	    0.164320	    0.164320
         5.020000	    0.162841	    0.162841
         5.040000	    0.161290	    0.161290
         5.060000	    0.159660	    0.159660
         5.080000	    0.157954	    0.157954
         5.100000	    0.156179	    0.156179
         5.120000	    0.154339	    0.154339
         5.140000	    0.152430	    0.152430
         5.160000	    0.150456	    0.150456
         5.180000	    0.148431	    0.148431
         5.200000	    0.146346	    0.146346
         5.220000	    0.144202	    0.144202
         5.240000	    0.142019	    0.142019
         5.260000	    0.139789	    0.139789
         5.280000	    0.137505	    0.137505
         5.300000	    0.135196	    0.135196
         5.320000	    0.132850	    0.132850
         5.340000	    0.130461	    0.130461
         5.360000	    0.128055	    0.128055
         5.380000	    0.125626	    0.125626
         5.400000	    0.123166	    0.123166
         5.420000	    0.120696	    0.120696
         5.440000	    0.118215	    0.118215
         5.460000	    0.115717	    0.115717
         5.480000	    0.113213	    0.113213
         5.500000	    0.110710	    0.110710
         5.520000	    0.108218	    0.108218
         5.540000	    0.105742	    0.105742
         5.560000	    0.103279	    0.103279
         5.580000	    0.100823	    0.100823
         5.600000	    0.098374	    0.098374
         5.620000	    0.095941	    0.095941
         5.640000	    0.093533	    0.093533
         5.660000	    0.091134	    0.091134
         5.680000	    0.088757	    0.088757
         5.700000	    0.086417	    0.086417
         5.720000	    0.084087	    0.084087
         5.740000	    0.081791	    0.081791
         5.760000	    0.079561	    0.079561
         5.780000	    0.077356	    0.077356
         5.800000	    0.075174	    0.075174
         5.820000	    0.073039	    0.073039
