Polychromatic Geometric MTF

File : C:\Users\tlian\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 12/27/2018


Data for 0.4500 µm.
Spatial Frequency units are cycles per mm.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.000000	    1.000000	    1.000000
         5.000000	    0.705456	    0.705456
        10.000000	    0.256821	    0.256821
        15.000000	    0.033292	    0.033292
        20.000000	    0.052502	    0.052502
        25.000000	    0.047432	    0.047432
        30.000000	    0.000547	    0.000547
        35.000000	    0.003771	    0.003771
        40.000000	    0.013332	    0.013332
        45.000000	    0.011117	    0.011117
        50.000000	    0.005802	    0.005802
        55.000000	    0.003702	    0.003702
        60.000000	    0.004546	    0.004546
        65.000000	    0.006119	    0.006119
        70.000000	    0.004871	    0.004871
        75.000000	    0.001373	    0.001373
        80.000000	    0.001890	    0.001890
        85.000000	    0.004433	    0.004433
        90.000000	    0.003285	    0.003285
        95.000000	    0.000956	    0.000956
       100.000000	    0.001715	    0.001715
       105.000000	    0.002989	    0.002989
       110.000000	    0.002584	    0.002584
       115.000000	    0.001056	    0.001056
       120.000000	    0.000832	    0.000832
       125.000000	    0.002315	    0.002315
       130.000000	    0.002141	    0.002141
       135.000000	    0.000584	    0.000584
       140.000000	    0.000774	    0.000774
       145.000000	    0.001788	    0.001788
       150.000000	    0.001685	    0.001685
       155.000000	    0.000843	    0.000843
       160.000000	    0.000548	    0.000548
       165.000000	    0.001347	    0.001347
       170.000000	    0.001547	    0.001547
       175.000000	    0.000529	    0.000529
       180.000000	    0.000233	    0.000233
       185.000000	    0.001174	    0.001174
       190.000000	    0.001263	    0.001263
       195.000000	    0.000640	    0.000640
       200.000000	    0.000411	    0.000411
       205.000000	    0.000867	    0.000867
       210.000000	    0.001154	    0.001154
       215.000000	    0.000590	    0.000590
       220.000000	    0.000058	    0.000058
       225.000000	    0.000772	    0.000772
       230.000000	    0.001010	    0.001010
       235.000000	    0.000525	    0.000525
       240.000000	    0.000299	    0.000299
       245.000000	    0.000629	    0.000629
       250.000000	    0.000869	    0.000869
       255.000000	    0.000575	    0.000575
       260.000000	    0.000143	    0.000143
       265.000000	    0.000477	    0.000477
       270.000000	    0.000804	    0.000804
       275.000000	    0.000483	    0.000483
       280.000000	    0.000163	    0.000163
       285.000000	    0.000457	    0.000457
       290.000000	    0.000686	    0.000686
       295.000000	    0.000503	    0.000503
       300.000000	    0.000188	    0.000188
       305.000000	    0.000308	    0.000308
       310.000000	    0.000643	    0.000643
       315.000000	    0.000486	    0.000486
       320.000000	    0.000079	    0.000079
       325.000000	    0.000307	    0.000307
       330.000000	    0.000565	    0.000565
       335.000000	    0.000446	    0.000446
       340.000000	    0.000218	    0.000218
       345.000000	    0.000235	    0.000235
       350.000000	    0.000503	    0.000503

