Polychromatic Geometric MTF

File : C:\Users\tlian\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 12/27/2018


Data for 0.5000 µm.
Spatial Frequency units are cycles per mm.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.000000	    1.000000	    1.000000
         5.000000	    0.890463	    0.890463
        10.000000	    0.645719	    0.645719
        15.000000	    0.375653	    0.375653
        20.000000	    0.204724	    0.204724
        25.000000	    0.145795	    0.145795
        30.000000	    0.145313	    0.145313
        35.000000	    0.137383	    0.137383
        40.000000	    0.103148	    0.103148
        45.000000	    0.065638	    0.065638
        50.000000	    0.048802	    0.048802
        55.000000	    0.051469	    0.051469
        60.000000	    0.054114	    0.054114
        65.000000	    0.043846	    0.043846
        70.000000	    0.027616	    0.027616
        75.000000	    0.019204	    0.019204
        80.000000	    0.021421	    0.021421
        85.000000	    0.025251	    0.025251
        90.000000	    0.021983	    0.021983
        95.000000	    0.013229	    0.013229
       100.000000	    0.007690	    0.007690
       105.000000	    0.009206	    0.009206
       110.000000	    0.012824	    0.012824
       115.000000	    0.012188	    0.012188
       120.000000	    0.007046	    0.007046
       125.000000	    0.002867	    0.002867
       130.000000	    0.003629	    0.003629
       135.000000	    0.006796	    0.006796
       140.000000	    0.007320	    0.007320
       145.000000	    0.004150	    0.004150
       150.000000	    0.000880	    0.000880
       155.000000	    0.001001	    0.001001
       160.000000	    0.003602	    0.003602
       165.000000	    0.004736	    0.004736
       170.000000	    0.002565	    0.002565
       175.000000	    0.000672	    0.000672
       180.000000	    0.000579	    0.000579
       185.000000	    0.001716	    0.001716
       190.000000	    0.003191	    0.003191
       195.000000	    0.001902	    0.001902
       200.000000	    0.000930	    0.000930
       205.000000	    0.000142	    0.000142
       210.000000	    0.000765	    0.000765
       215.000000	    0.002216	    0.002216
       220.000000	    0.001663	    0.001663
       225.000000	    0.000387	    0.000387
       230.000000	    0.000709	    0.000709
       235.000000	    0.000807	    0.000807
       240.000000	    0.001403	    0.001403
       245.000000	    0.001280	    0.001280
       250.000000	    0.000182	    0.000182
       255.000000	    0.000997	    0.000997
       260.000000	    0.000111	    0.000111
       265.000000	    0.000949	    0.000949
       270.000000	    0.001110	    0.001110
       275.000000	    0.000591	    0.000591
       280.000000	    0.000785	    0.000785
       285.000000	    0.000518	    0.000518
       290.000000	    0.000813	    0.000813
       295.000000	    0.001003	    0.001003
       300.000000	    0.000543	    0.000543
       305.000000	    0.000567	    0.000567
       310.000000	    0.000692	    0.000692
       315.000000	    0.000353	    0.000353
       320.000000	    0.000962	    0.000962
       325.000000	    0.000159	    0.000159
       330.000000	    0.000533	    0.000533
       335.000000	    0.000538	    0.000538
       340.000000	    0.000254	    0.000254
       345.000000	    0.000828	    0.000828
       350.000000	    0.000407	    0.000407

