Polychromatic Geometric MTF

File : C:\Users\tlian\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 12/27/2018


Data for 0.5500 µm.
Spatial Frequency units are cycles per mm.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.000000	    1.000000	    1.000000
         5.000000	    0.963345	    0.963345
        10.000000	    0.869452	    0.869452
        15.000000	    0.734736	    0.734736
        20.000000	    0.594879	    0.594879
        25.000000	    0.474972	    0.474972
        30.000000	    0.391965	    0.391965
        35.000000	    0.347699	    0.347699
        40.000000	    0.332184	    0.332184
        45.000000	    0.329821	    0.329821
        50.000000	    0.326540	    0.326540
        55.000000	    0.314692	    0.314692
        60.000000	    0.294304	    0.294304
        65.000000	    0.270886	    0.270886
        70.000000	    0.251233	    0.251233
        75.000000	    0.239476	    0.239476
        80.000000	    0.235409	    0.235409
        85.000000	    0.235349	    0.235349
        90.000000	    0.234554	    0.234554
        95.000000	    0.229805	    0.229805
       100.000000	    0.220863	    0.220863
       105.000000	    0.210131	    0.210131
       110.000000	    0.200887	    0.200887
       115.000000	    0.195360	    0.195360
       120.000000	    0.193657	    0.193657
       125.000000	    0.193933	    0.193933
       130.000000	    0.193597	    0.193597
       135.000000	    0.190835	    0.190835
       140.000000	    0.185539	    0.185539
       145.000000	    0.179141	    0.179141
       150.000000	    0.173640	    0.173640
       155.000000	    0.170441	    0.170441
       160.000000	    0.169612	    0.169612
       165.000000	    0.169939	    0.169939
       170.000000	    0.169735	    0.169735
       175.000000	    0.167843	    0.167843
       180.000000	    0.164222	    0.164222
       185.000000	    0.159868	    0.159868
       190.000000	    0.156176	    0.156176
       195.000000	    0.154115	    0.154115
       200.000000	    0.153681	    0.153681
       205.000000	    0.153987	    0.153987
       210.000000	    0.153833	    0.153833
       215.000000	    0.152410	    0.152410
       220.000000	    0.149717	    0.149717
       225.000000	    0.146523	    0.146523
       230.000000	    0.143873	    0.143873
       235.000000	    0.142453	    0.142453
       240.000000	    0.142222	    0.142222
       245.000000	    0.142492	    0.142492
       250.000000	    0.142352	    0.142352
       255.000000	    0.141199	    0.141199
       260.000000	    0.139078	    0.139078
       265.000000	    0.136617	    0.136617
       270.000000	    0.134623	    0.134623
       275.000000	    0.133603	    0.133603
       280.000000	    0.133498	    0.133498
       285.000000	    0.133738	    0.133738
       290.000000	    0.133595	    0.133595
       295.000000	    0.132616	    0.132616
       300.000000	    0.130877	    0.130877
       305.000000	    0.128903	    0.128903
       310.000000	    0.127339	    0.127339
       315.000000	    0.126582	    0.126582
       320.000000	    0.126553	    0.126553
       325.000000	    0.126763	    0.126763
       330.000000	    0.126616	    0.126616
       335.000000	    0.125776	    0.125776
       340.000000	    0.124306	    0.124306
       345.000000	    0.122706	    0.122706
       350.000000	    0.121436	    0.121436

